name,original_price,discounted_price,discount,store,location,sold,details_link,description,rating
BUBUK DAUN KELOR 50G DAUN KELOR ORGANIK SERBUK PREMIUM SUPER HALUS BUBUK POWDER MORINGA 100% ORIGINAL PURE ORGANIC NUTRIFARM / BEORGANIK / DARI BUMI / SAFIYA / GALLEO,Rp30.000,Rp13.500,55%,Naturlife Indonesia Official,Bogor,12 terjual,https://www.tokopedia.com/naturlifeindonesia/bubuk-daun-kelor-50g-daun-kelor-organik-serbuk-premium-super-halus-bubuk-powder-moringa-100-original-pure-organic-nutrifarm-beorganik-dari-bumi-safiya-galleo?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Daun Kelor (Moringa oleifera) Bubuk by Naturlife dibuat dari 100% daun kelor/moringa asli yang diolah menjadi bubuk, tanpa campuran apapun. Kandungan nutrisi yang banyak dari daun kelor sendiri membuat tanaman ini dijuluki sebagai The Miracle Tree dan Tree of Life.

100% Daun Kelor Murni | Tanpa pewarna buatan | Tanpa pengawet

Manfaat Moringa / Daun Kelor Bubuk:
1. Mengobati penyakit jantung, paru, hati dan ginjal
2. Mengobati Diabetes
3. Meningkatkan fungsi hati
4. Meningkatkan energi dan stamina
5. Menurunkan tekanan darah
6. detoksifikasi atau menghilangkan racun dari tubuh.

Saran Penyajian:
1-2 sdm Daun Kelor Bubuk dicampur air panas 1 gelas ±200ml
Aduk hingga rata lalu diminum
Dapat ditambahkan dengan gula murni, gula batu maupun madu dan dapat disajikan secara dingin dengan tambahan es batu

Saran Penyimpanan:
Simpan disuhu ruang dan hindarkan dari sinar matahari

Izin dinkes SP-PIRT: 2103271231176-29

Size: 50g",5
Herbilogy MORINGA Extract Powder 100gr Daun Kelor Bubuk Asi Booster,Rp101.000,,,saleseason_by_summer,Medan,4 terjual,https://www.tokopedia.com/saleseasonbysummer/herbilogy-moringa-extract-powder-100gr-daun-kelor-bubuk-asi-booster?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,Herbilogy MORINGA Extract Powder Netto : 100gr Daun Kelor Bubuk Asi Booster amp; Nutrition Manfaat moringa atau daun kelor untuk kesehatan: 1. Menurunkan kadar gula darah 2. Mengatasi peradangan 3. Mengontrol tekanan darah 4. Memelihara kesehatan dan fungsi otak 5. Menghambat pertumbuhan sel kanker 6. Meningkatkan daya tahan tubuh #herbilogy #moringga #kelor #asi,5
[Paket Hemat] Bubuk Moringa 250 gr + Madu Murni 350 gr | Serbuk Daun Kelor Powder Organik Raw Honey Original Safiya,Rp68.800,Rp45.900,33%,Agtafany Store_NEW,Surabaya,250+ terjual,https://www.tokopedia.com/agtafany-store/paket-hemat-bubuk-moringa-250-gr-madu-murni-350-gr-serbuk-daun-kelor-powder-organik-raw-honey-original-safiya-1729599550221486441?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,,4.7
Timurasa Moringa Powder / Daun Kelor Bubuk,Rp28.000,,,good4u,Pontianak,4 terjual,https://www.tokopedia.com/good4uptk/timurasa-moringa-powder-daun-kelor-bubuk?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"KEMASAN BARU Daun kelor memang dipercaya sejak jaman dahulu memiliki berbagai manfaat kesehatan. Daun kelor memiliki kandungan nutrisi yang tinggi dari berbagai jenis vitamin dan mineral. Vitamin C dlm daun kelor 7x lebih banyak dibandingkan kandungan Vitamin C pada jeruk Vitamin A 4x lebih banyak dibandingkan wortel Kalsium 4x lebih banyak dibandingkan susu. Beberapa manfaat moringa / kelor: 1. Memberikan nutrisi untuk tubuh. Daun kelor adalah sumber vitamin dan mineral yang baik untuk tubuh 2. Kaya akan antioksidan 3. Membantu menurunkan kadar gula darah 4. Membantu meredakan peradangan 5. Menurunkan kolesterol 6. Melindungi tubuh dari keracunan arsen 7. Membantu mengatasi kanker 8. Baik untuk daya ingat Bubuk daun kelor ini bisa langsung ditabur diatas oatmeal, salad, granola, pasta, rissotto, dibuat kue/roti, dimasak bersama dengan sop, saus dan dicampur di dalam juice atau smoothies. Berat Bersih 60gr, Kemasan Jar / Botol Kaca",5
Serbuk Daun Kelor Halus ( Royal Moringa Powder ),Rp80.000,,,ICareDaily,Jakarta Barat,19 terjual,https://www.tokopedia.com/icaredaily/serbuk-daun-kelor-halus-royal-moringa-powder-250gr?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Serbuk Daun Kelor Halus ""Royal Moringa""

Komposisi:
100% daun kelor organik
serbuk 500Mesh

Manfaat:
- Menjaga Kebugaran Tubuh
- Kaya akan vitamin
- Berkhasiat sebagai penyembuhan
- kelor dapat mengatasi lebih dari 300 penyakit

Lulus Uji Laboratiorium
P. IRT No. 206331649212-19
USDA Organic",5
BUBUK DAUN KELOR 250G DAUN KELOR ORGANIK SERBUK PREMIUM SUPER HALUS BUBUK POWDER MORINGA 100% ORIGINAL PURE ORGANIC NUTRIFARM / BEORGANIK / DARI BUMI / SAFIYA / GALLEO,Rp70.000,Rp31.500,55%,Naturlife Store,Bogor,100+ terjual,https://www.tokopedia.com/naturlife-store/bubuk-daun-kelor-250g-daun-kelor-organik-serbuk-premium-super-halus-bubuk-powder-moringa-100-original-pure-organic-nutrifarm-beorganik-dari-bumi-safiya-galleo-1729637304821777600?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Daun Kelor (Moringa oleifera) Bubuk by Naturlife dibuat dari 100% daun kelor/moringa asli yang diolah menjadi bubuk, tanpa campuran apapun. Kandungan nutrisi yang banyak dari daun kelor sendiri membuat tanaman ini dijuluki sebagai The Miracle Tree dan Tree of Life.
 
100% Daun Kelor Murni | Tanpa pewarna buatan | Tanpa pengawet

Saran Penyajian:
1-2 sdm Daun Kelor Bubuk dicampur air panas 1 gelas ±200ml
Aduk hingga rata lalu diminum
Dapat ditambahkan dengan gula murni, gula batu maupun madu dan dapat disajikan secara dingin dengan tambahan es batu
 
Saran Penyimpanan:
Simpan disuhu ruang dan hindarkan dari sinar matahari
 
Izin dinkes SP-PIRT: 2103271231176-29
 
Size: 250g",4.9
Moringa leaf powder,Rp80.000,,,abianorganic,Denpasar,1 terjual,https://www.tokopedia.com/archive-abianorganic-1721693387/moringa-leaf-powder?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Bubuk daun kelor bersertifikasi organik dari USDA dan Ceres

• vegan
• non gmo
• gluten free
• kehalusan 500 mesh

Bubuk ini 100% murni tanpa tanpa tambahan apapun dan diproses pada suhu rendah sehingga tidak mengganggu kandungan nutrisi daun kelor yang dikenal tinggi anti oksidan, anti inflamasi, asam amino, protein, vitamin dan mineralnya, dengan warna hijau terang khas daun kelor segar.

Sebagai nutrisi tambahan untuk tubuh, terutama untuk anak-anak, ibu hamil dan menyusui juga orang dewasa. Untuk meningkatkan imunitas, membantu proses penyembuhan tubuh dari berbagai macam penyakit seperti darah tinggi, diabetes, kolesterol, masalah kulit dan rambut, masalah pencernaan, alergi, kanker, masalah tulang, masalah hormonal dan lainnya.

Dapat dinikmati dengan berbagai macam cara sesuai keingingan. Misalnya dicampur dengan air minum dan jeruk nipis atau madu, diolah dalam masakan, kue, sup, jus atau smoothie.

Kantong isi 150 gram",5
Bubuk Daun Kelor 100 gram Powder Moringa Original Safiya Herbal,Rp25.000,Rp11.500,54%,Hannah Store Official,Jakarta Barat,500+ terjual,https://www.tokopedia.com/hannahstoreofficial/bubuk-daun-kelor-100-gram-powder-moringa-original-safiya-herbal?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"""Hannah Store Official Shop""
(Toko Online Oleh Oleh Haji Murah dan Terpercaya)

Tersedia Kemasan :
350 gr ,250 gr, dan 100 gr Link di deskripsi bagian bawah

Manfaat Kelor :

1. Sebagai analgesik alami yang bisa mengurangi migrain, sakit kepala dan semua rasa nyeri yang dirasakan oleh tubuh.
2. Memiliki efek anti-inflamasi yang bisa meringankan arthritis dan peradangan.
3. Kandungan mineral seperti magnesium, zinc, potasium, dan kalsium bisa mencegah tubuh terserang berbagai virus dan penyakit.
4. Daun kelor populer karena kandungan benzil isothiocyanate yang telah diteliti mampu melawan perkembangan sel kanker dalam tubuh.
5. Menurunkan kolesterol dengan lebih efektif dibandingkan obat-obat kimia.
6. Menjaga agar asam lambung tidak naik dan mengandung efek anti-ulkus untuk mengobati maag dan penyakit perut lainnya.
7. Mampu menghambat penyakit liver.
8. Meningkatkan metabolisme tubuh dan membantu pembakaran kalori dengan cepat.
9. Kandungan serat yang tinggi bisa membantu kita dalam proses diet.

Penggunaan : sebagai campuran minuman (teh, kopi, jamu, juice, sirup, madu) dan makanan (aneka sayuran, nasi goreng, kue, agar-agar, puding, dll), serta bahan pengisi kapsul

MORINGA 350 GRAMS


MORINGA 250 GRAMS


MORINGA 100 GRAMS",4.9
Serbuk Daun Kelor 500 g Moringa Oleifera Powder Bubuk Murni Limaran,Rp40.000,Rp36.850,8%,INDOPLANT,Yogyakarta,750+ terjual,https://www.tokopedia.com/indoplant/serbuk-daun-kelor-500-g-moringa-oleifera-powder-bubuk-murni-limaran?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Netto 500 g
Bubuk Moringa Oleifera dari 100% DAUN MORINGA ASLI
Terjamin organik karena di tanam di kebun tanpa penggunaan obat hama & cara pengolahan yang higienis tanpa pengawet & pewarna.
Serbuk daun kelor sebagai sumber klorofil yang tinggi, sumber vitamin dan mineral mencegah timbulnya kanker.

Manfaat:
1. Menyehatkan kulit & menambah kebugaran tubuh
2. Mengatasi diabetes
3. Menyehatkan mata
4. Mencegah kanker
5. Mengobati rematik
6. Mengatasi cacingan
7. Mengobati alergi
8. Mengobati herpes, kurap dan luka bernanah
9. Menghilangkan flek wajah
10. Penghancur batu ginjal

Cara Konsumsi
1. Diseduh seperti teh
2. Diisi kedalam kapsul",4.9
Daun Kelor Bubuk / Moringa Leaves Powder (100 gram) by Granology,Rp7.500,,,Granology,Jakarta Utara,100+ terjual,https://www.tokopedia.com/granologystore/daun-kelor-bubuk-moringa-leaves-powder-100-gram-by-granology?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"MANFAAT DAUN KELOR :
1. Sebagai antioksidan
2. Mengatasi jerawat
3. Membersihkan darah kotor
4. Menyembuhkan Diabetes
5. Mengobati Kanker
6. Menurunkan Tekanan Darah Tinggi
7. Meningkatkan Sistem Kekebalan Tubuh

CARA KONSUMSI :
Ukurlah 1 sendok teh (6 g) bubuk daun kelor.
Letakkan bubuk kelor di bawah lidah.
Bilas mulut dengan air.
ATAU
Campurkan 1 sdt. (6 g) bubuk kelor ke dalam air untuk membuat teh kelor. Siapkan segelas (235 ml) air dingin atau hangat kuku. Masukkan dan aduk bubuk daun kelor di dalam mug sampai sebagian besarnya larut. Letakkan saringan halus di atas sebuah gelas baru. Tuangkan teh kelor ke atas saringan untuk memisahkan airnya. Buang sisa bubuk yang tertinggal di dalam saringan",4.9
"BUBUK DAUN KELOR ORGANIK 1KG PREMIUM EKSPOR, MORINGA POWDER XTRA HALUS",Rp295.000,Rp250.000,15%,Morifa Official,Jakarta Barat,18 terjual,https://www.tokopedia.com/morifa-official/bubuk-daun-kelor-organik-1kg-premium-ekspor-moringa-powder-xtra-halus?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Obat Herbal Daun Kelor Bubuk Original Moringa Powder Mengobati Asam Urat dan Kolestrol Mengontrol Gula Darah Diabetes. Ukuran 1kg

Kenapa Harus Berbelanja di Toko Morifa ?
Free box dan bubble wrap
Pelayanan yang memuaskan
Garansi tukar baru apabila terjadi kekurangan dan cacat produk yang disebabkan oleh pihak kami

Kelebihan Produk Bubuk Kelor Moringa ?
Daun pengeringan oven ( suhu terkontrol)
Uji klinis hasil cek Lab menyatakan bebas mikroba, logam berat, pestisida
Kehalusan superfine super halus 500mesh
Diproduksi petani sendiri
Bahan 100% murni tanpa campuran lainnya

Spesifikasi dari Produk Bubuk Kelor Moringa :
Ukuran : 1Kg
Produk sudah HALAL MUI dan PIRT
Bubuk kelor Morifa diproduksi melalui serangkaian proses yang dimulai dengan pemilihan daun secara selektif, sehingga menghasilan warna hijau yang cantik, bebas dari bintik-bintik keputihan
Baik dikonsumsi sebagai campuran juice atau smoothies, campuran lulur, sabun, masker ataupun sebagai topping makanan, kuah dan adonan kue

Manfaat Produk Bubuk Kelor Moringa :
Kaya nutrisi, terbukti ampuh memperbaiki gizi ( asi booster)
Mengobati asam urat, penyakit eksim dan rematik, radang inflamasi dan hipertensi
Menurunkan kadar kolestrol darah
Menurunkan gula darah, mencegah diabetes
Mengatasi gangguan metabolisme lemak pada penderita HIV
Mencegah penyakit jantung
Mengatasi disfungsi ereksi
Melindungi dari keracuan arsenik
Menyehatkan mata
Mengatasi stress
Melindungi tubuh dari bakteri
Mencegah anemia

Mohon lakukan video unboxing ketika paket diterima maksimal 1x24 jam setelah barang di terima. Proses klaim harus disertai dengan video sebelum paket dibuka s/d paket selesai dibuka

Terima Kasih Sudah Berkunjung di Toko Kami
Happy Shopping Kak
Jangan Lupa Bintang 5",5
Masker Daun Kelor 100gr - Moringa Face Mask - Moringa Leaf Powder,Rp20.000,,,Capri Shop,Surakarta,250+ terjual,https://www.tokopedia.com/caprishop/masker-daun-kelor-100gr-moringa-face-mask-moringa-leaf-powder?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Daun kelor memiliki banyak manfaat untuk kulit.
* Antioksidan
Gunakan setelah anda bekerja seharian,masker diamkan 15 hingga 30 menit, kemudian bilas dengan air hangat. Untuk hasil maksimal, lakukan lagi sebelum anda tidur di malam hari.
* Mengatasi Jerawat
Bubuk daun kelor tambahkan madu atau buah naga. Biarkan hingga 30 menit. Lakukan dua hari sekali selama 30 hari, maka jerawat anda yang membandel akan hilang tanpa bekas.
* Hilangkan Flek hitam
Bubuk daun kelor Tambahkan madu/ temulawak untuk hasil lebih maksimal.
* Mengangkat Sel Kulit Mati.
gunakan dipermukaan yang ingin kalian angkat daki nya dan atau kulit matinya.
* Mengatasi Kulit Berminyak
Kulit berminyak berdasarkan riset yang ada, dapat diatasi dengan vitamin A, vitamin E dan juga Vitamin C secara topikal atau dijadikan masker. Tambahkan alpukat untuk memenuhi kebutuhan vitamin E nya.
* Atasi Kerutan & Penuaan dini
bagi kalian yang ingin mengurangi kerutan diwajah, sering konsumsi daun kelor untuk menambah kadar dopamin dan serotonin anda (memperbaiki mood dan hormon yang berperan agar orang senang). Serta sering sering bikin masker daun kelor untuk wajah anda. Lakukan perawatan masker selama 40 hari.
* Mengatasi Mata Panda
Mata panda, dapat dihilangkan dengan memberikan krim vitamin A, B6, dan juga terapi protease. Nah itu semua sudah ada banyak di daun kelor.",4.9
Daun Kelor Moringa Premium Bubuk Powder Murni Toples 200 gr,Rp33.990,Rp29.990,12%,Poty Fresh,Malang,100+ terjual,https://www.tokopedia.com/poty-fresh/daun-kelor-moringa-premium-bubuk-powder-murni-toples-200-gr-1730457904570336476?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"- Daun Kelor kualitas PREMIUM, JANGAN TERGIUR HARGA MURAH!
- 100% dari DAUN KELOR PILIHAN Asli TANPA CAMPURAN
- Minuman Teh Kelor Premium praktis, hemat dan berkualitas sehingga bisa meningkatkan imun & menjaga kesehatan tubuh itulah kenapa produk POTY kami disukai!


VARIAN PRODUK :
- Kemasan Toples 200 gram

Silahkan diorder!!
Jika produk RUSAK, BASI, BOCOR dan TIDAK ASLI bisa komplain dam diganti 100% dengan syarat checkout EXTRA PACKING melampirkan video unboxing

PERHATIAN:
- Pastikan alamat pengiriman sudah sesuai dan tepat
- Tambahkan Ekstra Packaging untuk mendapatkan JAMINAN PENGIRIMAN",4.8
bubuk daun kelor 100gr dan 250gr murni 100% asli tanpa campuran / Moringa powder,Rp12.200,,,Speed7,Surabaya,1 terjual,https://www.tokopedia.com/speed7/bubuk-daun-kelor-100gr-dan-250gr-murni-100-asli-tanpa-campuran-moringa-powder-1730879205303813339?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"bubuk daun kelor super 
halus seperti bedak

Bubuk daun kelor memiliki beberapa manfaat, antara lain:

1. Mengobati penyakit darah tinggi
2. Mengobati penyakit diabetes
3. Mengobati penyakit kanker
4. Mengobati penyakit jantung
5. Mengobati penyakit ginjal
6. Mengobati penyakit hati
7. Mengobati penyakit kulit
8. Mengobati penyakit pernapasan
9. Mengobati penyakit pencernaan
10. Meningkatkan kekebalan tubuh

Bubuk daun kelor juga kaya akan nutrisi, 
seperti protein, vitamin, dan mineral, 
yang dapat membantu menjaga 
kesehatan tubuh.

Komposisi : Daun Kelor 100%

Cara penggunaan untuk minuman : 
Ambil 2 sendok teh bubuk daun kelor 
kemudian larutkan dengan 200ml air mendidih kemudian saring siap dikonsumsi

Cara penggunaan untuk masker : 
ambil 2sendok makan bubuk daun kelor 
lalu beri air secukupnya, siap digunakan untuk masker

PACKING : FREE Bubble Wrap

berat : 100gr -250gr

Expired : 2027

Kemasan : Menggunakan Zipper sehingga 

dapat ditutup kembali",5
PURA VIDA Moringa Capsules Single Origin Moringa Powder Organic,Rp1.090.000,,,USA Store 95,Jakarta Utara,2 terjual,https://www.tokopedia.com/usastore95/pura-vida-moringa-capsules-single-origin-moringa-powder-organic?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Barang Original USA.
Barang Import USA.
Handcarry from USA.
From Amazon.com

Temukan BENTUK MURNI dari alam dengan Pura Vida Moringa - merek moringa tunggal bermutu tinggi. Dipetik hanya di Amerika, Pura Vida memberikan kemurnian dari pohon ke botol, bebas dari bahan tambahan atau pengawet. Rasakan perbedaan moringa yang non-generik dengan Pura Vida.

DIPANEN DARI PERBUKITAN VULKANIK NICARAGUA - Moringa Organik Bersertifikat kami ditanam di tanah abu vulkanik yang kaya akan nutrisi. Dikeringkan secara lembut di fasilitas berteknologi mutakhir untuk mempertahankan enzim & nutrisi. Dikemas di tempat hanya dalam beberapa jam setelah dipanen menjadikannya kapsul Moringa berkualitas tertinggi di pasaran.

TUMBUHAN TERKAYA NUTRISI DI BUMI - Moringa, dianggap sebagai tanaman paling kaya nutrisi yang pernah dikenal oleh manusia. Daunnya penuh dengan Vitamin A, Vitamin B, Kalsium, Zat Besi, mineral, asam amino esensial, dan lainnya.

GARANSI KEPUASAN 100%: Kapsul Moringa kami terbuat dari daun moringa yang dikupas secara manual dari cabang-cabang yang baru dipotong dengan tangan. Kami adalah satu-satunya kapsul Moringa Organik Bersertifikat yang tersedia di Amazon. Kami tidak menggunakan metode Pemetikan Mekanis yang digunakan di India dan Cina.",5
PROMO MURAH Bubuk Kelor 100 gram Serbuk Powder Moringa Murni Alami,Rp5.500,,,Nunik148,Kab. Blora,80+ terjual,https://www.tokopedia.com/nunik148/promo-murah-bubuk-kelor-100-gram-serbuk-powder-moringa-murni-alami?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Kemasan 100 gram
Kelor juga dipercaya dapat mengurangi risiko diabetes. Sebuah studi menunjukkan bahwa ekstrak biji kelor memiliki efek anti-diabetes dan membantu meningkatkan toleransi glukosa. Kelor secara signifikan menurunkan kadar insulin menurut sebuah penelitian.
Karena mengandung banyak antioksidan, vitamin, dan mineral, kelor dapat membantu menurunkan tekanan darah. Bubuk kelor membantu meningkatkan fungsi diastolik jantung sehingga membantu mencegah penyakit jantung yang terkait dengan tekanan darah tinggi.
Ada beberapa bukti menunjukkan bahwa senyawa dalam tanaman kelor mungkin mengandung sifat anti kanker yang dapat berguna dalam perawatan kanker payudara dan kolorektal di masa depan, juga dapat membantu menghambat pertumbuhan sel kanker pankreas.",4.9
TIMURASA - MORINGA POWDER 225GR,Rp44.500,,,Club Sehat Store,Jakarta Utara,60+ terjual,https://www.tokopedia.com/clubsehatonline/timurasa-moringa-powder-225gr?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,,5
Moringa powder 500g / daun kelor bubuk murni,Rp34.000,Rp32.000,6%,Bumbu Nusantara',Tangerang Selatan,6 terjual,https://www.tokopedia.com/bumbunusantara-1/moringa-powder-500g-daun-kelor-bubuk-murni?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"READY STOCK..
MORINGA POWDER / DAUN KELOR BUBUK MURNI 100%

Manfaat daun kelor untuk kesehatan
Pohon kelor yang punya nama latin Moringa oleifera diperkaya dengan kandungan nutrisi seperti kalsium, zat besi, vitamin, dan asam amino esensial yang juga ditemukan pada quinoa dan daging hewani. Selain itu, biji kelor juga kaya akan kandungan vitamin C, antioksidan, dan agen antiperadangan.
Berikut adalah manfaat biji kelor yang sayang untuk dilewatkan.
1. Menurunkan tekanan darah
2. Membuat tidur lebih nyenyak dan meningkatkan energi
3. Menurunkan gula darah
4. Menjaga kesehatan dan kecantikan kulit..
dan masih banyak manfaat lainnya",5
Daun Kelor Bubuk / Moringa Leaves Powder (250 gram) by Granology,Rp12.900,,,Granology,Jakarta Utara,100+ terjual,https://www.tokopedia.com/granologystore/daun-kelor-bubuk-moringa-leaves-powder-250-gram-by-granology?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"MANFAAT DAUN KELOR :
1. Sebagai antioksidan
2. Mengatasi jerawat
3. Membersihkan darah kotor
4. Menyembuhkan Diabetes
5. Mengobati Kanker
6. Menurunkan Tekanan Darah Tinggi
7. Meningkatkan Sistem Kekebalan Tubuh

CARA KONSUMSI :
Ukurlah 1 sendok teh (6 g) bubuk daun kelor.
Letakkan bubuk kelor di bawah lidah.
Bilas mulut dengan air.
ATAU
Campurkan 1 sdt. (6 g) bubuk kelor ke dalam air untuk membuat teh kelor. Siapkan segelas (235 ml) air dingin atau hangat kuku. Masukkan dan aduk bubuk daun kelor di dalam mug sampai sebagian besarnya larut. Letakkan saringan halus di atas sebuah gelas baru. Tuangkan teh kelor ke atas saringan untuk memisahkan airnya. Buang sisa bubuk yang tertinggal di dalam saringan",5
"Herbilogy, Moringa Extract Powder 100gr",Rp96.500,,,Nourish Indonesia BSD Tangerang Selatan,Tangerang Selatan,5 terjual,https://www.tokopedia.com/nourishindonesiabsd/herbilogy-moringa-extract-powder-100gr?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Benefits

Tanaman ini dikenal ajaib dan memiliki multi fungsi kesehatan. Moringa atau daun Kelor dipercaya dapat menstabilkan tekanan darah, gula darah, sebagai aphrodisiac, mengatasi anemia, dan digunakan untuk mengatasi masalah malnutrisi pada anak-anak hingga orang lanjut usia karena kandungan nutrisinya, serta masih banyak lagi manfaat kesehatannya. Daun kelor juga dikenal dapat melancarkan ASI dan dapat dikonsumsi sebagai alternatif pemberian daun katuk.
Ingredients

Ingredients: 100g pack contains 100% Super Fine & Premium Moringa Oleifera (herba) extract powder

Origin: Indonesia

Taste: Moringa natural taste

Rekomendasi penggunaan:

Bagaimana cara menggunakan? Campurkan 1 sendok teh (3 gram) dengan segelas susu hangat atau dicampur dengan jus, smoothies.

Anjuran pemakaian: satu hingga tiga kali sehari disertai dengan minum air putih yang cukup.

Follow our simple recipes here or create your own and get the natural goodness everyday.

Our Ingredients are 100% natural, made purely from real & fresh plants

We ensure you get all the goodness from the fresh plants with assured quality.

No sugar, No MSG, No artificial flavors or colors, No preservatives, No chemicals (bahan kimia obat) added. Our powders taste as good as the real plants.

Gluten Free, No Dairy, no Wheat, No Soy, non-GMO Organic Raw Ingredients

Have longer shelf life with minimum change of taste and smell if stored correctly*.

Are practical. Easy to use. Easy to store.

One teaspoon of powder replaces 3 or more hours of processing (buying plants or herbal produce from the market, cleaning it, boiling it, and reducing it to its concentrate)",5
Serbuk Daun Kelor 100 gr Daun Kelor Bubuk Premium / Moringa Powder Organic Tanpa Bahan Campuran,Rp20.000,Rp10.999,45%,Suka Herbal Alami,Kab. Bekasi,3 terjual,https://www.tokopedia.com/sha01/serbuk-daun-kelor-100-gr-daun-kelor-bubuk-premium-moringa-powder-organic-tanpa-bahan-campuran-bj-1931b?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Daun Kelor (Moringa oleifera) Bubuk Dari Bumi dibuat dari 100% daun kelor/moringa asli yang diolah menjadi bubuk, tanpa campuran apapun. Daun Kelor terkenal sebagai salah satu tanaman paling bergizi dengan kombinasi yang komplit dibandingkan tanaman lainnya. Lebih dari 40 antioksidan dan 90 jenis nutrisi penting seperti vitamin, mineral, asam amino, antioksidan, anti penuaan dan anti inflamasi.

Kandungan nutrisi yang banyak dari daun kelor sendiri membuat tanaman ini dijuluki sebagai The Miracle Tree dan Tree of Life. Daun kelor memiliki manfaat menurunkan kolesterol, membantu mengontrol gula darah, melawan berbagai jenis kanker, mengurangi peradangan, meningkatkan kekebalan tubuh, meningkatkan ASI, mengobati insomnia, dan mengatur fungsi tiroid.

Saran penyajian: Campurkan 1sdm Daun Kelor Dari Bumi ke dalam 250ml air hangat atau campurkan madu sesuai selera.",5
Daun Kelor Bubuk 1 kg / Serbuk Daun Kelor Murni / Moringa Powder,Rp65.000,,,sarbini_herbal,Kab. Bantul,6 terjual,https://www.tokopedia.com/sarbiniherbal/daun-kelor-bubuk-1-kg-serbuk-daun-kelor-murni-moringa-powder?extParam=ivf%3Dfalse%26keyword%3Dmoringa+powder%26search_id%3D202503110425579FE4D8CBFF7EAD08CR7L%26src%3Dsearch,"Bubuk Herbal Daun Kelor

* Kemasan 1000 gram
* 100 % murni tanpa bahan campuran
* Proses pengolahan bersih dan higienis
* Pengiriman didukung dengan kemasan dan packing yang aman

PENGIRIMAN
* Pengiriman dengan berbagai ekspedisi
JNE
JNT
Pos Indonesia
Si Cepat
Anteraja

* Bisa COD (bayar di tempat)

Tersedia berbagai ukuran kemasan
- 500 gram
- 1000 gram
(Bisa di search di etalase toko)

#bahanjamu #bahanjamuherbal #bahanjamusegar #herbal #rempah #jamusegar #bahanbakuherbal #herbalrempah #herbaldanrempah #herbsandspices #herbaljogja #herbalmurah #bubukherbal #serbukherbal",5
