name,original_price,discounted_price,discount,store,location,sold,details_link,description,rating
TEH DAUN KELOR+JAHE / MORINGA with GINGER TEA (20 tea bag),Rp17.000,,,yuk herbal tea,Kab. Cirebon,40+ terjual,https://www.tokopedia.com/yuk-herbal-tea/teh-daun-kelor-jahe-moringa-with-ginger-tea-20-tea-bag?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Teh herbal dari daun kelor dan jahe adalah minuman yang berasal dari campuran daun kelor kering dan jahe kering yang disatukan kedalam 1 kantung teh. Berikut adalah beberapa manfaat dari kombinasi ini:

1. **Kaya Nutrisi:** Daun kelor mengandung beragam nutrisi penting seperti vitamin A, vitamin C, kalsium, dan zat besi. Jahe juga memiliki senyawa aktif seperti gingerol yang memiliki sifat antiinflamasi.

2. **Peningkatan Sistem Kekebalan Tubuh:** Kandungan vitamin dan antioksidan dalam daun kelor serta sifat antiinflamasi jahe dapat membantu meningkatkan sistem kekebalan tubuh.

3. **Pengelolaan Gula Darah:** Beberapa penelitian menunjukkan bahwa daun kelor dapat membantu menstabilkan kadar gula darah, sementara jahe juga telah diketahui membantu mengatur kadar gula darah.

4. **Penurunan Peradangan:** Sifat antiinflamasi dari kedua bahan dapat membantu mengurangi peradangan dalam tubuh, membantu mengurangi risiko penyakit kronis seperti arthritis.

5. **Detoksifikasi dan Pembersihan Tubuh:** Kombinasi ini dapat membantu proses detoksifikasi tubuh dan membantu dalam pembersihan racun.

Untuk membuat teh herbal dari daun kelor dan jahe, Anda cukup menyeduh, 1 tea bag untuk diseduh dengan air panas 200ml.",5
Singabera Tea - Lemongrass Moringa 10gr SAMPLE Teh Sereh Daun Kelor,Rp18.000,,,Pure Matcha,Jakarta Barat,80+ terjual,https://www.tokopedia.com/purematcha/singabera-tea-lemongrass-moringa-10gr-sample-teh-sereh-daun-kelor?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Singabera Teh Premium Indonesia - Singabera Lemongrass Moringa Tea 10 gr SAMPLE Pouch Sereh daun kelor tisane herbal
Kemasan 10gr SAMPLE pouch tanpa teabag

Singabera menawarkan varian tak terbatas dari racikan teh yang berasal dari daun teh terbaik yang dipadukan dengan bahan-bahan rempah alami, tumbuhan, bunga, buah-buahan yang berasal dari petani setempat dan komunitas agrikultur dari seluruh Indonesia.

TYPE : Tisane
REGION : Central Java, Indonesia
INGREDIENTS : Moringa, Lemongrass
STEEPING TIME : 2-2 mins
STEEPING TEMP. : 90'C / 194'F

HIGHLIGHT
Moringa leaf is best known as an excellent source of nutrition and natural energy booster. This energy boost is not based on sugar, and so it is sustained. Moringa is also soothing. It helps lower blood pressure and is a sleep aid.

Green Superfood meets citrusy fresh lemongrass creating and aromatic infusion loaded with healts benefits. Moringa is believed to contain high antioxidants that eliminate free radicals and improve focus. This Natural caffeine-free herbal blend offers an energizing cup for anytime of the day

-----------------

Singabera offers an endless selection of tea blend, created from the finest tea leaves and the best natural ingredients: herbs, spices, flowers, fruits and beans, grown naturally by local farmers and communities from across Indonesian archipelago.

Bringing these natural agricultural products to global consumer shall encourage local tea producers and smallholder farmers to consistently produce high quality yield, eventually to help them improve their social and economic welfare.

Produk ini selalu ready stok, apabila ingin membeli dalam jumlah banyak, mohon info sebelumnya v(^.^) selamat menikmati teh dari Singabera",4.8
Moringa Teh Daun Kelor Mecca  40 gr,Rp14.000,,,evandra-olshop,Kab. Bekasi,5 terjual,https://www.tokopedia.com/evandra-olshop/moringa-teh-daun-kelor-mecca-40-gr?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Teh Daun Kelor Mecca 40g| Daun Kelor Kering Premium | Kelorina | Daun Kelor | Original Ori 100% Anti Bacterial Nutrisi Herbal Detox

Turunkan gula darah dan kolesterol dengan Seduhan Daun Kelor!
Daun Kelor yang dikeringkan dengan metode khas Mecca Organik Indonesia.

Berasal dari 100% daun kelor segar yang dibudidayakan dengan kaidah organik. Proses pengolahan Moringa Organik Indonesia menjamin keutuhan Nutrisi Tinggi yang dikandung daun Kelor. Teh Celup Daun Kelor Mecca mengandung  18 Asam Amino yang berperan penting untuk kesehatan dan pertumbuhan.

Daun kelor memiliki kandungan gizi dan nutrisi sangat tinggi yang dapat membantu untuk:

 Meningkatkan daya tahan tubuh agar kuat dari penyakit.
 Menjadi sumber anti-oksidan untuk melawan radikal bebas
 Menstabilkan gula darah dalam tubuh
 Meningkatkan sistem peredaran darah

Daun kelor kering ini terbuat dari 100% daun kelor ORGANIK yang setiap gramnya mengandung:

 7x Vitamin C Jeruk
 10x Vitamin A Wortel
 25x Zat besi Bayam
 9x Protein Yogurt
 17x Kalium Susu
 15x Potasium Pisang

Netto : 40g",5
Teh Seduh/Bubuk Daun Kelor 40gr Moringa Tea / Bubuk Daun Kelor Kering / Teh Awur Daun Kelor,Rp10.000,Rp6.500,35%,Rumah Herbaa,Kab. Bekasi,29 terjual,https://www.tokopedia.com/rumah-herbaa/teh-seduh-bubuk-daun-kelor-40gr-moringa-tea-bubuk-daun-kelor-kering-teh-awur-daun-kelor-1730738360408966330?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Nikmati teh seduh daun kelor kering yang kaya akan manfaat untuk kesehatanmu. Teh ini terbuat dari daun kelor organik dengan berat 40 gram.

Kandungan Nutrisi Tinggi: Mengandung vitamin A, B1, B2, B3, C dan E Mengandung mineral seperti zat besi dan magnesium
Sertifikasi Terjamin: Jenis sertifikasi SPP-IRT dengan nomor registrasi 51568033672 menjamin keamanan dan kehalalan produk ini.
Manfaat dari teh daun kelor antara lain membantu menurunkan kadar gula darah dan meningkatkan sistem kekebalan tubuh.
Cara penyajian sangat mudah, cukup seduh teh dalam air panas selama beberapa menit hingga warnanya berubah. Sajikan di pagimu ataupun sore hari sebagai minuman yang menyehatkan.
.",5
Teh Daun Kelor Herbal Alami Moringa Tea Flower Asli Kering Organik,Rp8.000,,,Alamee Indonesia,Bekasi,14 terjual,https://www.tokopedia.com/alameeindonesia/teh-daun-kelor-herbal-alami-moringa-tea-flower-asli-kering-organik-5gr-177bd?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"SELAMAT DATANG DI ALAMEE
Natural And Healthy Food
No.1 toko bahan - bahan organik, alami, dan sehat

SEMUA PRODUK READY STOK!
PENGIRIMAN DIHARI YANG SAMA
COD / BAYAR DITEMPAT SE-INDONESIA
GRATIS ONGKIR DAN BANYAK DISKON

SELAMAT BERBELANJA
*deskripsi lengkap dibawah

Manfaat teh daun kelor Alamee :
- Meningkatkan ketahanan alamiah tubuh
- Menyegarkan mata dan otak
- Meningkatkan metabolisme tubuh
- Meningkatkan struktur sel tubuh
- Meningkatkan serum kolesterol alamiah
- Mengurangi kerutan pada kulit
- Meningkatkan fungsi normal hati & ginjal
- Memperindah kulit
- Meningkatkan energi
- Memudahkan pencernaan
- Sebagai anti oksidan
- Memelihara sistem imunitas tubuh
- Bersifat anti peradangan
- Mendukung kadar gula normal tubuh
- Memberi perasaan sehat secara menyeluruh

Saran Penyajian :
- Seduh 1 teaspoon (1 sendok teh) dengan air panas sebanyak 200ml
- Diamkan selama 5 menit,
- sisihkan teh dalam cup.
- dapat ditambah dengan madu / lemon slice / gula.

Cara Penyimpanan :
- untuk masa simpan yang lama, simpan dalam lemari es. jangan disimpan di suhu ruangan / lembab terlalu lama

DEAR CUSTOMER

KAMI SELALU BERUSAHA MAKSIMAL MEMBERI PELAYANAN DAN PRODUK TERBAIK, KAMI AKAN PACKING BARANG ANDA SESUAI PESANAN, RAPIH, DAN AMAN TENTUNYA.

KAMI JUGA AKAN MENGIRIMKAN PAKET ANDA SECEPAT MUNGKIN DIHARI YANG SAMA, SEBELUM 15.00 WIB. BANYAK PILIHAN KURIR ATAU EKSPEDISI YANG BISA ANDA PILIH, DARI MULAI REGULER, SAMEDAY, ATAUPUN INSTAN.

BAGI ANDA YANG INGIN PAKET SAMPAI SAAT INI JUGA, SILAHKAN PILIH KURIR INSTAN. SAMEDAY UNTUK DIHARI YANG SAMA, DAN REGULER UNTUK HARGA YANG LEBIH MURAH DAN JARAK JAUH.

KAMI AKAN BERTANGGUNG JAWAB PENUH JIKA ADA KESALAHAN, WAJIB SERTAKAN FOTO DAN VIDEO UNBOXING UNTUK KOMPLAIN YA

Terima Kasih
Alamee
Natural and Healthy Food",4.9
Singabera Tea - Pure Moringa 10gr Sample Tisane Teh Daun Kelor Herbal,Rp13.000,,,Pure Matcha,Jakarta Barat,70+ terjual,https://www.tokopedia.com/purematcha/singabera-tea-pure-moringa-10gr-sample-tisane-teh-daun-kelor-herbal?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Singabera Teh Premium Indonesia - Singabera Pure Moringa 10gr SAMPLE Daun Kelor untuk penambah ASI

Kemasan 10gr tanpa teabag, loose leaf SAMPLE

Singabera menawarkan varian tak terbatas dari racikan teh yang berasal dari daun teh terbaik yang dipadukan dengan bahan-bahan rempah alami, tumbuhan, bunga, buah-buahan yang berasal dari petani setempat dan komunitas agrikultur dari seluruh Indonesia.

TYPE : Tisane
REGION : Central Java, Indonesia
INGREDIENTS : Moringa Leaves
STEEPING TIME : 2-3 mins
STEEPING TEMP. : 90'C / 194'F

HIGHLIGHT
These organically cultivated moringa leaves from Java Island offer a cup of goodness. The green superfood is believed to support healthy blood pressure, blood sugar level and cardiovascular system. It's also known to increase milk supply for breastfeeding mothers.
-----------------

Singabera offers an endless selection of tea blend, created from the finest tea leaves and the best natural ingredients: herbs, spices, flowers, fruits and beans, grown naturally by local farmers and communities from across Indonesian archipelago.

Bringing these natural agricultural products to global consumer shall encourage local tea producers and smallholder farmers to consistently produce high quality yield, eventually to help them improve their social and economic welfare.

Produk ini selalu ready stok, apabila ingin membeli dalam jumlah banyak, mohon info sebelumnya v(^.^) selamat menikmati teh dari Singabera",4.6
teh celup daun kelor moringa herbal,Rp12.500,,,xyz_zaid,Kab. Magelang,70+ terjual,https://www.tokopedia.com/xyzzaid/teh-celup-daun-kelor-moringa-herbal?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,,4.7
Teh herbal moringa kelorina isi 20 tea bag (90% Daun kelor organik),Rp30.000,,,lundynamic,Depok,,https://www.tokopedia.com/lundynamic/teh-herbal-moringa-kelorina-isi-20-tea-bag-90-daun-kelor-organik?src=topads,"Teh herbal Moringa ini berisi 90 % daun kelor yg sudah halus yang nikmat sekali disajikan baik panas maupun dingin.

Penyajian yang terbaik adalah diseduh dengan air panas ,tambahkan 1/2 potongan jeruk nipis lalu kemudian diperas dan tambahkan madu 3 sendok makan (Disajikan dengan gelas besar yg tahan panas) ,kemudian di minum dalam keadaan panas atau hangat.

Hmmmmm....Maknyuusss

Nikmatnya dapet ,sehatnya juga dapet

SELAMAT MENCOBA !!!",5
Moringa With Green Tea : Daun Kelor Teh Hijau Jawa Isi 30 Tea Bag,Rp145.500,,,Herbal Inovation,Jakarta Selatan,4 terjual,https://www.tokopedia.com/herbalinovation/moringa-with-green-tea-daun-kelor-teh-hijau-jawa-isi-30-tea-bag?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea&src=topads,"____________________________________________________
HERBAL INOVATION
=======================================

Moringa With Green Tea : Daun Kelor & Teh Hijau Jawa Isi 30 Tea Bag

Manfaat Kesehatan :
1. Merawat rambut dan kulit
2. Menurut kadar kolesterol
3. Mencegah penyakit jantung dan stroke
4. Menghambat pertumbuhan sel kanker
5. Mencegah diabetes
6. Menurunkan berat badan
7. Menstabilkan tekanan darah

Cara penyajian :
Masukkan 1 Tea Bag/kantong ke dalam air panas 200 ml atau setara dengan 1 cup cangkir kecil diamkan selama 5 sampai 7 menit sebelum di minum


__________________________________________________________
HERBAL INOVATION
=============================================

Exp masih lama
dan barang selalu baru",0
Brew Me | Chamomile - Tea Bag Box,Rp57.500,,,Brew Me Tea,Denpasar,750+ terjual,https://www.tokopedia.com/brewmetea/brew-me-chamomile-tea-bag-box-september-2026-921f0?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea&src=topads,"BREW ME - CHAMOMILE TEA BAG BOX
15 sachets tea bag/box

This delicate & fragrant chamomile flower will transport you to a field of sweet cut hay in the summertime.
*calm and soothing, these premium grade chamomile flowers tisanes boast a rich honey aroma and yield a golden ! -theine-free cup.
* caffeine free
* 15 teabags sealed fresh foil pouch.
* 100% of our tea is sustainably sourced.
* Eco friendly & Unbleached food-grade starch material
* Store in a cool, dry place.

Ingredients::
pure chamomile flower

HOW TO BREW ?
• 1 teabag per cup
• 2 teabags for teapot
• 1-3 mins
• 90°C",5
COD# Moringa With Ginger Tea : Teh Daun Kelor Jahe Isi 30 Tea Bag,Rp145.500,,,Herbal Inovation,Jakarta Selatan,,https://www.tokopedia.com/herbalinovation/cod-moringa-with-ginger-tea-teh-daun-kelor-jahe-isi-30-tea-bag?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea&src=topads,"____________________________________________________
HERBAL INOVATION
=======================================

Moringa With Ginger Tea : Daun Kelor & Jahe Isi 30 Tea Bag

Manfaat Kesehatan :
1. Menurunkan kadar gula darah
2. Mengatasi peradangan
3. Meningkatkan daya tahan tubuh
4. Menghambat pertumbuhan sel kanker
5. Menyehatkan jantung
6. Meningkatkan fungsi kognitif
7. Membantu menurunkan berat badan


Cara penyajian :
Masukkan 1 Tea Bag/kantong ke dalam air panas 200 ml atau setara dengan 1 cup cangkir kecil diamkan selama 5 sampai 7 menit sebelum di minum



__________________________________________________________
HERBAL INOVATION
=============================================
Exp masih lama
dan barang selalu baru",0
Daun Kelor Moringa Bubuk 400 Gram Pure and Health Premium Organic,Rp75.000,Rp37.000,51%,PureandHealth,Jakarta Barat,17 terjual,https://www.tokopedia.com/pureandhealth/daun-kelor-moringa-bubuk-400-gram-pure-and-health-premium-organic?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea&src=topads,"Pure and Health ( Let's live Health )

Available Stock

DAUN KELOR BUBUK 400 GRAM
P-IRT 2103173481728-29

Moringa bubuk adalah produk alami dari daun kelor (Moringa oleifera) yang dikeringkan dan dihaluskan. Sebagai superfood, bubuk ini kaya akan vitamin, mineral, dan antioksidan, termasuk vitamin A, C, zat besi, kalsium, dan asam amino esensial yang bermanfaat bagi kesehatan.

Keunggulan Produk:
1. Kandungan Nutrisi Tinggi: Sumber alami vitamin A, C, zat besi, kalsium, dan asam amino esensial.
2. Antioksidan Alami: Membantu melindungi tubuh dari radikal bebas dan mendukung kesehatan sel.
3. Sumber Energi Alami: Meningkatkan energi tubuh secara alami tanpa kafein.
4. Diproses Secara Alami: Daun moringa dipanen dan dikeringkan dengan hati-hati tanpa pengawet atau pewarna.

Spesifikasi Produk:
Berat Bersih: 400 Gram
Komposisi: 100% Daun Kelor Asli
Kemasan : Jar/Toples

Everyone can be Health Anytime and Anywhere

Jangan Lupa Videokan Paket Saat sampai

Happy Shopping ^^",5
Moringa With Rosella Tea : Teh Daun Kelor & Rosella Merah Isi 30 Tea,Rp44.000,,,setia_str,Depok,1 terjual,https://www.tokopedia.com/setias-3/moringa-with-rosella-tea-teh-daun-kelor-rosella-merah-isi-30-tea?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,Moringa With Rosella Tea : Daun Kelor amp; Rosella Merah Isi 30 Tea Bag Manfaat Kesehatan : 1. Melindungi kulit wajah 2. Mengurangi rasa cemas 3. Menjaga kesehatan organ hati 4. Melawan bakteri yang masuk dalam tubuh 5. Mengontrol Diabetes 6. Menurunkan berat badan 7. Menyehatkan jantung Cara penyajian : Masukkan 1 Tea Bag/kantong ke dalam air panas 200 ml atau setara dengan 1 cup cangkir kecil diamkan selama 5 sampai 7 menit sebelum di minum,5
Teh Daun Kelor Moringa Celup,Rp25.000,Rp18.750,25%,kopiteh.id,Depok,19 terjual,https://www.tokopedia.com/kopiteh-/teh-daun-kelor-moringa-celup?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,Teh Hijau Daun Kelor Moringa Instan Instan isi 20 sachet Khasiat : - Mencegah diabetes. - Menurunkan berat badan. - Meningkatkan energi. - Meredakan Nyeri Haid. - Meningkatkan kelembapan kulit - Menyehatkan rambut. - Meningkatkan daya tahan tubuh. - Menyehatkan jantung. - Membantu meredakan stres dan peradangan yang terjadi di jaringan-jaringan otak. - Menyeimbangkan Hormon Tubuh Aturan Pakai: Masukkan 1 Kantung Teh celup kedalam gelas 200ml Seduh dengan Air Mendidih selama 4-5 menit Tambahkan Madu Secukupnya diproduksi : UD Raya Kudus Din.kes P-IRT: 3103402011202-21 HALAL MUI Dianjurkan untuk dikonsumsi setiap sore hari setelah lelah beraktivitas untuk memulihkan kondisi dan meningkatkan daya tahan tubuh setelah seharian beraktivitas . #wedangemponempon #empon #emponempon #jahe #jahemerah #sereh #kunir #kunyit #temulawak #kayumanis #antivirus #antibakteri #antioksidan #wedangempon #wedanguwuh #gulabatu #jaheemprit #corona #jahemerah #jahebubuk #jahemerahbubukinstan #wedanguwuh,5
Ready Paket Kelor Lapis Elegan : Kue Lapis Kelor (Moringa Lapis Cake) 1 + Teh Kelor ( Moringa Tea) 1 | Nd Lamoringa,Rp333.000,,,Munchennn Store,Jakarta Pusat,,https://www.tokopedia.com/munchennn-store/ready-paket-kelor-lapis-elegan-kue-lapis-kelor-moringa-lapis-cake-1-teh-kelor-moringa-tea-1-nd-lamoringa?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Lapis Kelor Original terbuat dari Kelor/Moringa dan Butter Premium dengan toppingan kacang kenari, terdiri dari lapis hijau (kelor) dan lapis kuning dengan isian selai nanas.

*Komposisi: Tepung Terigu, Tepung Kelor, Telur, Susu, Mentega dan Gula.

*Faktanya Moringa/Kelor mengandung:
10x Vitamin A > Wortel
25x Zat Besi > Bayam
15x Potasium > Pisang
7x Vitamin C > Jeruk
17 Kalsium > Susu

*Detail Produk:
Masa Penyimpanan jika disimpan dalam Suhu Ruang bertahan 5 hari dan Kulkas bertahan 7 hari

*Manfaat Kelor/Moringa bagi kesehatan
- Meningkatkan imun tubuh
- Tinggi Antioxidant
- Anti-aging
- Mengandung vitamin A, D, C, kalsium, pottasium
- Meningkatkan Produksi ASI

--

Moringa Drip Tea adalah Teh Kelor No. 1 di Indonesia dengan bahan 100% organik tanpa bahan pengawet dan 100% halal.

*Komposisi: Biji, Bunga, Batang, Daun, Serbuk Moringa

*Faktanya Moringa/Kelor mengandung:
10x Vitamin A > Wortel
25x Zat Besi > Bayam
15x Potasium > Pisang
7x Vitamin C > Jeruk
17 Kalsium > Susu
9x Protein > Yougurt

*Detail Produk:
- Berat 50 gram
- Isi 10 Sachet dalam 1 Box
- Diseduh 2-3 kali tergantung ukuran gelas
- Besertifikasi HALAL
- Bersertifikasi BPOM
- Masa penyimpanan 2 tahun

*Manfaat Moringa Drip Tea bagi kesehatan :
- Meningkatkan imun tubuh
- Tinggi Antioxidant
- Anti-aging
- Mengandung vitamin A, D, C, kalsium, pottasium
- Meningkatkan Produksi ASI

Peraturan Toko :
Membeli = Menyetujui peraturan toko yang berlaku ,untuk setiap produk pesanan yang dipesan WAJIB melakukan video unboxing karena pesanan sampai tanpa video unboxing klaim kerusakan apapun tidak dapat dilayani dengan alasan apapun",0
Teh Daun Kelor 40gr / Moringa Tea Organik / Teh Seduh Daun Kelor 100%,Rp10.000,Rp5.000,50%,DEEMSHOP,Kab. Bekasi,90+ terjual,https://www.tokopedia.com/deemsh/teh-daun-kelor-40gr-moringa-tea-organik-teh-seduh-daun-kelor-100?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Teh Daun Kelor 40gr / Moringa Tea Organik / Teh Seduh Daun Kelor 100% Alami - Super Food Terbaik Teh Kelor 40gr Teh Awur

Manfaat utama Teh Daun Kelor untuk meningkatkan imunitas.
Vitamin dari daun kelor setara bahkan melebihi dari buah buahan dan sayuran.
Daun Kelor adalah Superfood terbaik.

Khasiat & kegunaan :
✓ Meningkatkan ketahanan alamiah tubuh
✓ Menyegarkan mata dan otak
✓ Meningkatkan metabolisme tubuh
✓ Meningkatkan struktur sel tubuh
✓ Meningkatkan serum kolesterol alamiah
✓ Mengurangi kerutan pada kulit
✓ Meningkatkan fungsi normal hati & ginjal
✓ Memperindah kulit
✓ Meningkatkan energi
✓ Memudahkan pencernaan
✓ Sebagai anti oksidan
✓ Memelihara sistem imunitas tubuh
✓ Bersifat anti peradangan
✓ Mendukung kadar gula normal tubuh
✓ Memberi perasaan sehat secara menyeluruh

Netto : 40 Gram

Dikemas Oleh :
Berkah Jaya
Bekasi - Indonesia",5
Singabera - Tisane Jade Moringa Tea 10gr SAMPLE Teh Hijau Daun Kelor,Rp13.000,,,Pure Matcha,Jakarta Barat,30+ terjual,https://www.tokopedia.com/purematcha/singabera-tisane-jade-moringa-tea-10gr-sample-teh-hijau-daun-kelor?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Singabera Teh Premium Indonesia - Singabera Jade Moringa 10gr SAMPLE Loose Leaf - Teh Hijau daun kelor yang berfungsi untuk ASI Booster

Kemasan 10gr Loose Leaf tanpa teabag SAMPLE

Singabera menawarkan varian tak terbatas dari racikan teh yang berasal dari daun teh terbaik yang dipadukan dengan bahan-bahan rempah alami, tumbuhan, bunga, buah-buahan yang berasal dari petani setempat dan komunitas agrikultur dari seluruh Indonesia.

TYPE : Tisane
REGION : Central Java, Indonesia
INGREDIENTS : Green Tea, Moringa Leaves
STEEPING TIME : 2-3 mins for 200ml water
STEEPING TEMP. : 96'C / 204'F

HIGHLIGHT
Organically cultivated moringa leaves from Java Island are blended with fine twisted green leaves processed using Chinese technique. Moringa is believed support healthy blood pressure, blood sugar level, cardiovascular system and also known to increase milk supply for breastfeeding mother. They offer a smooth light brew with subtle floral note.
-----------------

Singabera offers an endless selection of tea blend, created from the finest tea leaves and the best natural ingredients: herbs, spices, flowers, fruits and beans, grown naturally by local farmers and communities from across Indonesian archipelago.

Bringing these natural agricultural products to global consumer shall encourage local tea producers and smallholder farmers to consistently produce high quality yield, eventually to help them improve their social and economic welfare.

Produk ini selalu ready stok, apabila ingin membeli dalam jumlah banyak, mohon info sebelumnya v(^.^) selamat menikmati teh dari Singabera",4
SEDUH - Moringa Tea / Teh Seduh Daun Kelor Tisane 10 Gram,Rp3.950,,,Seduh Tea & Tisane,Kab. Bekasi,250+ terjual,https://www.tokopedia.com/seduhtisane/seduh-moringa-tea-teh-seduh-daun-kelor-tisane-10-gram?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Moringa Leaf Tea / Teh Daun Kelor 10 gram

Moringa leaf (Moringa Oleifera) adalah sumber nutrisi alami yang kaya akan vitamin, mineral, dan antioksidan. Daun ini telah dikenal luas sebagai superfood yang memberikan berbagai manfaat kesehatan.

Rasa:
Daun kelor memiliki rasa yang sedikit pahit dan herbal, dengan aroma segar yang khas.

Manfaat:
1. Melancarkan produksi ASI.
2. Memperkuat daya tahan tubuh.
3. Menjaga kesehatan kulit.
4. Membantu mengatasi anemia.
5. Membantu mengobati mata merah.
6. Melindungi tubuh dari bahaya racun arsenik
7. Membantu menjaga kesehatan jantung.

Cara penyajian:
1. 1-2 sendok teh daun kelor.
2. Tambahkan 200 ml air panas ke dalam gelas.
3. Diamkan selama 5-10 menit.
4. Saring, tambahkan madu sesuai selera.

Penggunaan:
Daun Kelor Kering dapat digunakan dalam masakan untuk menambah rasa Selain itu, daun kelor juga bisa digiling menjadi bubuk dan digunakan dalam smoothie atau yogurt.

Penyimpanan:
Simpan daun kelor kering dalam wadah kedap udara di tempat yang sejuk dan kering. Hindari paparan sinar matahari langsung agar tetap terjaga kesegaran dan khasiatnya.

Produk ini memiliki:
- Sertifikasi Halal MUI No. ID32110000643170922
- Izin Edar PIRT dari Dinas Kesehatan

NOTES:
UPDATE RESI ±10 MALAM
Pengiriman SAME DAY maksimal jam 14.00 yaa

Pesanan (REGULER, SAME DAY DAN INSTAN) sebelum jam 14.00 akan kami proses secepat mungkin di hari yang sama.

Untuk pengiriman cepat bisa pilih kurir INSTAN atau ingin sampai di hari sama bisa pilih kurir SAME DAY ya kak.

Minggu libur pengiriman.

KOMPLAIN TANPA FOTO/VIDEO UNBOXING TIDAK AKAN KAMI PROSES YA KAK.",5
ALAMEE Teh Daun Kelor Moringa Tea Herbal Alami Flower Asli Kering Organik 45gr,Rp29.999,,,Alamee Indonesia,Bekasi,2 terjual,https://www.tokopedia.com/alameeindonesia/alamee-teh-daun-kelor-moringa-tea-herbal-alami-flower-asli-kering-organik-45gr-1730801187698411286?extParam=ivf%3Dfalse%26keyword%3Dmoringa+tea%26search_id%3D20250310230044822C846D2BB9B42CEDY7%26src%3Dsearch,"Selamat Datang di Alamee Offical Store
Natural And Healthy Food
No.1 toko bahan - bahan organik, alami, dan sehat
Semua Produk Ready Stock
Pengiriman Kilat di Hari yang Sama
COD / Bayar di Tempat Seluruh Indonesia
SELAMAT BERBELANJA
*deskripsi lengkap dibawah
ALAMEE
Teh Daun Kelor Herbal Alami Moringa Tea Flower Asli Kering Organik
Berat : 5gr , 10gr , 25 gr & 45 gr
P-IRT 2083174780956-29
Saran Penyajian :
- Seduh 1 teaspoon (1 sendok teh) dengan air panas sebanyak 200ml
- Diamkan selama 5 menit,
- sisihkan teh dalam cup.
- dapat ditambah dengan madu / lemon slice / gula.
Cara Penyimpanan :
- untuk masa simpan yang lama, simpan dalam lemari es. jangan disimpan di suhu ruangan / lembab terlalu lama
Masa Penyimpanan : 12 Bulan
Jam Operasional : 08.00 - 15.00 Senin - Sabtu (Hari Minggu & Tanggal Merah Libur)
DEAR CUSTOMER
Kami selalu berusaha maksimal memberi pelayanan dan produk terbaik, kami akan packing barang anda sesuai pesanan, rapih, dan aman tentunya.
Kami juga akan mengirimkan paket anda secepat mungkin dihari yang sama, sebelum 15.00 wib. banyak pilihan kurir atau ekspedisi yang bisa anda pilih, dari mulai reguler, sameday, ataupun instan.
Bagi anda yang ingin paket sampai saat ini juga, silahkan pilih kurir instan. sameday untuk dihari yang sama, dan reguler untuk harga yang lebih murah dan jarak jauh.
Kami akan bertanggung jawab penuh jika ada kesalahan, wajib sertakan foto dan video unboxing untuk komplain ya
Terima Kasih
Alamee
Natural and Healthy Food",5
